geo_code,age_band,sex,population
3020054700,100+,F,3
3020054800,0-4,M,704
3020054800,0-4,F,621
3020054800,5-9,M,899
3020054800,5-9,F,889
3020054800,10-14,M,1291
3020054800,10-14,F,1253
3020054800,15-19,M,1095
3020054800,15-19,F,1088
3020054800,20-24,M,820
3020054800,20-24,F,688
3020054800,25-29,M,863
3020054800,25-29,F,789
3020054800,30-34,M,982
3020054800,30-34,F,1048
3020054800,35-39,M,1236
3020054800,35-39,F,1277
3020054800,40-44,M,1546
3020054800,40-44,F,1726
3020054800,45-49,M,1672
3020054800,45-49,F,1778
3020054800,50-54,M,1556
3020054800,50-54,F,1711
3020054800,55-59,M,1303
3020054800,55-59,F,1398
3020054800,60-64,M,976
3020054800,60-64,F,1103
3020054800,65-69,M,970
3020054800,65-69,F,1102
3020054800,70-74,M,606
3020054800,70-74,F,703
3020054800,75-79,M,392
3020054800,75-79,F,413
3020054800,80-84,M,214
3020054800,80-84,F,233
3020054800,85-89,M,98
3020054800,85-89,F,165
3020054800,90-94,M,24
3020054800,90-94,F,75
3020054800,95-99,M,6
3020054800,95-99,F,15
3020054800,100+,M,0
3020054800,100+,F,2
3020055000,0-4,M,477
3020055000,0-4,F,437
3020055000,5-9,M,565
3020055000,5-9,F,531
3020055000,10-14,M,679
3020055000,10-14,F,638
3020055000,15-19,M,648
3020055000,15-19,F,567
3020055000,20-24,M,661
3020055000,20-24,F,632
3020055000,25-29,M,1557
3020055000,25-29,F,1228
3020055000,30-34,M,1873
3020055000,30-34,F,1245
3020055000,35-39,M,1176
3020055000,35-39,F,930
3020055000,40-44,M,904
3020055000,40-44,F,894
3020055000,45-49,M,983
3020055000,45-49,F,952
3020055000,50-54,M,957
3020055000,50-54,F,891
3020055000,55-59,M,858
3020055000,55-59,F,866
3020055000,60-64,M,650
3020055000,60-64,F,672
3020055000,65-69,M,599
3020055000,65-69,F,593
3020055000,70-74,M,388
3020055000,70-74,F,346
3020055000,75-79,M,194
3020055000,75-79,F,208
3020055000,80-84,M,116
3020055000,80-84,F,143
3020055000,85-89,M,65
3020055000,85-89,F,107
3020055000,90-94,M,14
3020055000,90-94,F,63
3020055000,95-99,M,5
3020055000,95-99,F,7
3020055000,100+,M,0
3020055000,100+,F,0
3020057000,0-4,M,443
3020057000,0-4,F,427
3020057000,5-9,M,541
3020057000,5-9,F,504
3020057000,10-14,M,782
3020057000,10-14,F,631
3020057000,15-19,M,641
3020057000,15-19,F,663
3020057000,20-24,M,673
3020057000,20-24,F,577
3020057000,25-29,M,1214
3020057000,25-29,F,949
3020057000,30-34,M,1383
3020057000,30-34,F,968
3020057000,35-39,M,1021
3020057000,35-39,F,896
3020057000,40-44,M,969
3020057000,40-44,F,936
3020057000,45-49,M,897
3020057000,45-49,F,981
3020057000,50-54,M,943
3020057000,50-54,F,953
3020057000,55-59,M,975
3020057000,55-59,F,1088
3020057000,60-64,M,888
3020057000,60-64,F,971
3020057000,65-69,M,816
3020057000,65-69,F,748
3020057000,70-74,M,464
3020057000,70-74,F,408
3020057000,75-79,M,200
3020057000,75-79,F,184
3020057000,80-84,M,93
3020057000,80-84,F,171
3020057000,85-89,M,54
3020057000,85-89,F,140
3020057000,90-94,M,22
3020057000,90-94,F,90
3020057000,95-99,M,6
3020057000,95-99,F,20
3020057000,100+,M,0
3020057000,100+,F,0
3020058000,0-4,M,662
3020058000,0-4,F,662
3020058000,5-9,M,641
3020058000,5-9,F,570
3020058000,10-14,M,761
3020058000,10-14,F,753
3020058000,15-19,M,748
3020058000,15-19,F,677
3020058000,20-24,M,781
3020058000,20-24,F,633
3020058000,25-29,M,1474
3020058000,25-29,F,1071
3020058000,30-34,M,1690
3020058000,30-34,F,1431
3020058000,35-39,M,1645
3020058000,35-39,F,1333
3020058000,40-44,M,1311
3020058000,40-44,F,1153
3020058000,45-49,M,1279
3020058000,45-49,F,1186
3020058000,50-54,M,1260
3020058000,50-54,F,1295
3020058000,55-59,M,1418
3020058000,55-59,F,1451
3020058000,60-64,M,1128
3020058000,60-64,F,1045
3020058000,65-69,M,894
3020058000,65-69,F,865
3020058000,70-74,M,519
3020058000,70-74,F,598
3020058000,75-79,M,268
3020058000,75-79,F,379
3020058000,80-84,M,174
3020058000,80-84,F,307
3020058000,85-89,M,74
3020058000,85-89,F,229
3020058000,90-94,M,31
3020058000,90-94,F,104
3020058000,95-99,M,4
3020058000,95-99,F,23
3020058000,100+,M,1
3020058000,100+,F,3
3020060000,0-4,M,798
3020060000,0-4,F,823
3020060000,5-9,M,1134
3020060000,5-9,F,1059
3020060000,10-14,M,1331
3020060000,10-14,F,1320
3020060000,15-19,M,1311
3020060000,15-19,F,1199
3020060000,20-24,M,1066
3020060000,20-24,F,836
3020060000,25-29,M,1304
3020060000,25-29,F,1109
3020060000,30-34,M,1488
3020060000,30-34,F,1424
3020060000,35-39,M,1699
3020060000,35-39,F,1521
3020060000,40-44,M,1712
3020060000,40-44,F,1699
3020060000,45-49,M,1631
3020060000,45-49,F,1770
3020060000,50-54,M,1686
3020060000,50-54,F,1789
3020060000,55-59,M,1596
3020060000,55-59,F,1369
3020060000,60-64,M,971
3020060000,60-64,F,849
3020060000,65-69,M,750
3020060000,65-69,F,732
3020060000,70-74,M,423
3020060000,70-74,F,424
3020060000,75-79,M,213
3020060000,75-79,F,174
3020060000,80-84,M,93
3020060000,80-84,F,146
3020060000,85-89,M,38
3020060000,85-89,F,97
3020060000,90-94,M,13
3020060000,90-94,F,60
3020060000,95-99,M,2
3020060000,95-99,F,13
3020060000,100+,M,1
3020060000,100+,F,3
3020061000,0-4,M,897
3020061000,0-4,F,722
3020061000,5-9,M,1081
3020061000,5-9,F,929
3020061000,10-14,M,897
3020061000,10-14,F,880
3020061000,15-19,M,798
3020061000,15-19,F,764
3020061000,20-24,M,703
3020061000,20-24,F,740
3020061000,25-29,M,820
3020061000,25-29,F,875
3020061000,30-34,M,1225
3020061000,30-34,F,1458
3020061000,35-39,M,1434
3020061000,35-39,F,1531
3020061000,40-44,M,1534
3020061000,40-44,F,1587
3020061000,45-49,M,1339
3020061000,45-49,F,1478
3020061000,50-54,M,1116
3020061000,50-54,F,1239
3020061000,55-59,M,989
3020061000,55-59,F,1224
3020061000,60-64,M,875
3020061000,60-64,F,1084
3020061000,65-69,M,795
3020061000,65-69,F,1050
3020061000,70-74,M,525
3020061000,70-74,F,653
3020061000,75-79,M,309
3020061000,75-79,F,334
3020061000,80-84,M,149
3020061000,80-84,F,242
3020061000,85-89,M,62
3020061000,85-89,F,140
3020061000,90-94,M,19
3020061000,90-94,F,69
3020061000,95-99,M,3
3020061000,95-99,F,24
3020061000,100+,M,0
3020061000,100+,F,5
3023051000,0-4,M,85
3023051000,0-4,F,67
3023051000,5-9,M,77
3023051000,5-9,F,76
3023051000,10-14,M,159
3023051000,10-14,F,151
3023051000,15-19,M,298
3023051000,15-19,F,283
3023051000,20-24,M,583
3023051000,20-24,F,605
3023051000,25-29,M,447
3023051000,25-29,F,343
3023051000,30-34,M,443
3023051000,30-34,F,299
3023051000,35-39,M,320
3023051000,35-39,F,215
3023051000,40-44,M,337
3023051000,40-44,F,241
3023051000,45-49,M,424
3023051000,45-49,F,338
3023051000,50-54,M,524
3023051000,50-54,F,412
3023051000,55-59,M,671
3023051000,55-59,F,530
3023051000,60-64,M,601
3023051000,60-64,F,647
3023051000,65-69,M,728
3023051000,65-69,F,702
3023051000,70-74,M,468
3023051000,70-74,F,512
3023051000,75-79,M,302
3023051000,75-79,F,351
3023051000,80-84,M,202
3023051000,80-84,F,237
3023051000,85-89,M,80
3023051000,85-89,F,122
3023051000,90-94,M,29
3023051000,90-94,F,61
3023051000,95-99,M,3
3023051000,95-99,F,14
3023051000,100+,M,0
3023051000,100+,F,4
3023052000,0-4,M,29
3023052000,0-4,F,23
3023052000,5-9,M,34
3023052000,5-9,F,36
3023052000,10-14,M,73
3023052000,10-14,F,55
3023052000,15-19,M,113
3023052000,15-19,F,88
3023052000,20-24,M,100
3023052000,20-24,F,61
3023052000,25-29,M,139
3023052000,25-29,F,135
3023052000,30-34,M,167
3023052000,30-34,F,122
3023052000,35-39,M,157
3023052000,35-39,F,102
3023052000,40-44,M,160
3023052000,40-44,F,171
3023052000,45-49,M,223
3023052000,45-49,F,144
3023052000,50-54,M,247
3023052000,50-54,F,192
3023052000,55-59,M,285
3023052000,55-59,F,234
3023052000,60-64,M,251
3023052000,60-64,F,220
3023052000,65-69,M,273
3023052000,65-69,F,281
3023052000,70-74,M,213
3023052000,70-74,F,223
3023052000,75-79,M,128
3023052000,75-79,F,150
3023052000,80-84,M,72
3023052000,80-84,F,129
3023052000,85-89,M,32
3023052000,85-89,F,64
3023052000,90-94,M,6
3023052000,90-94,F,25
3023052000,95-99,M,3
3023052000,95-99,F,16
3023052000,100+,M,0
3023052000,100+,F,1
3023052500,0-4,M,152
3023052500,0-4,F,132
3023052500,5-9,M,118
3023052500,5-9,F,118
3023052500,10-14,M,159
3023052500,10-14,F,162
3023052500,15-19,M,216
3023052500,15-19,F,184
3023052500,20-24,M,253
3023052500,20-24,F,206
3023052500,25-29,M,323
3023052500,25-29,F,276
3023052500,30-34,M,430
3023052500,30-34,F,342
3023052500,35-39,M,365
3023052500,35-39,F,284
3023052500,40-44,M,351
3023052500,40-44,F,270
3023052500,45-49,M,399
3023052500,45-49,F,334
3023052500,50-54,M,500
3023052500,50-54,F,486
3023052500,55-59,M,595
3023052500,55-59,F,622
3023052500,60-64,M,624
3023052500,60-64,F,557
3023052500,65-69,M,628
3023052500,65-69,F,674
3023052500,70-74,M,419
3023052500,70-74,F,463
3023052500,75-79,M,282
3023052500,75-79,F,294
3023052500,80-84,M,160
3023052500,80-84,F,224
3023052500,85-89,M,79
3023052500,85-89,F,177
3023052500,90-94,M,33
3023052500,90-94,F,75
3023052500,95-99,M,7
3023052500,95-99,F,10
3023052500,100+,M,0
3023052500,100+,F,2
3023053300,0-4,M,83
3023053300,0-4,F,80
3023053300,5-9,M,122
3023053300,5-9,F,122
3023053300,10-14,M,230
3023053300,10-14,F,212
3023053300,15-19,M,359
3023053300,15-19,F,312
3023053300,20-24,M,383
3023053300,20-24,F,362
3023053300,25-29,M,449
3023053300,25-29,F,372
3023053300,30-34,M,418
3023053300,30-34,F,314
3023053300,35-39,M,295
3023053300,35-39,F,248
3023053300,40-44,M,337
3023053300,40-44,F,290
3023053300,45-49,M,481
3023053300,45-49,F,502
3023053300,50-54,M,629
3023053300,50-54,F,691
3023053300,55-59,M,808
3023053300,55-59,F,797
3023053300,60-64,M,645
3023053300,60-64,F,736
3023053300,65-69,M,652
3023053300,65-69,F,786
3023053300,70-74,M,448
3023053300,70-74,F,528
3023053300,75-79,M,312
3023053300,75-79,F,353
3023053300,80-84,M,156
3023053300,80-84,F,281
3023053300,85-89,M,92
3023053300,85-89,F,148
3023053300,90-94,M,27
3023053300,90-94,F,71
3023053300,95-99,M,3
3023053300,95-99,F,16
3023053300,100+,M,1
3023053300,100+,F,4
3023054300,0-4,M,335
3023054300,0-4,F,317
3023054300,5-9,M,427
3023054300,5-9,F,457
3023054300,10-14,M,690
3023054300,10-14,F,657
3023054300,15-19,M,822
3023054300,15-19,F,824
3023054300,20-24,M,863
3023054300,20-24,F,634
3023054300,25-29,M,836
3023054300,25-29,F,767
3023054300,30-34,M,856
3023054300,30-34,F,758
3023054300,35-39,M,707
3023054300,35-39,F,658
3023054300,40-44,M,820
3023054300,40-44,F,812
3023054300,45-49,M,988
3023054300,45-49,F,1117
3023054300,50-54,M,1231
3023054300,50-54,F,1490
3023054300,55-59,M,1506
3023054300,55-59,F,1538
3023054300,60-64,M,1165
3023054300,60-64,F,1112
3023054300,65-69,M,938
3023054300,65-69,F,873
3023054300,70-74,M,456
3023054300,70-74,F,495
3023054300,75-79,M,259
3023054300,75-79,F,346
3023054300,80-84,M,177
3023054300,80-84,F,277
3023054300,85-89,M,91
3023054300,85-89,F,192
3023054300,90-94,M,35
3023054300,90-94,F,69
3023054300,95-99,M,6
3023054300,95-99,F,28
3023054300,100+,M,0
3023054300,100+,F,3
3023054600,0-4,M,100
3023054600,0-4,F,75
3023054600,5-9,M,137
3023054600,5-9,F,130
3023054600,10-14,M,230
3023054600,10-14,F,230
3023054600,15-19,M,333
3023054600,15-19,F,323
3023054600,20-24,M,527
3023054600,20-24,F,396
3023054600,25-29,M,691
3023054600,25-29,F,574
3023054600,30-34,M,704
3023054600,30-34,F,467
3023054600,35-39,M,510
3023054600,35-39,F,320
3023054600,40-44,M,498
3023054600,40-44,F,394
3023054600,45-49,M,684
3023054600,45-49,F,523
3023054600,50-54,M,852
3023054600,50-54,F,702
3023054600,55-59,M,980
3023054600,55-59,F,832
3023054600,60-64,M,838
3023054600,60-64,F,836
3023054600,65-69,M,861
3023054600,65-69,F,889
3023054600,70-74,M,499
3023054600,70-74,F,612
3023054600,75-79,M,357
3023054600,75-79,F,391
3023054600,80-84,M,225
3023054600,80-84,F,287
3023054600,85-89,M,108
3023054600,85-89,F,188
3023054600,90-94,M,28
3023054600,90-94,F,68
3023054600,95-99,M,1
3023054600,95-99,F,9
3023054600,100+,M,0
3023054600,100+,F,2
3023055000,0-4,M,271
3023055000,0-4,F,286
3023055000,5-9,M,178
3023055000,5-9,F,184
3023055000,10-14,M,229
3023055000,10-14,F,253
3023055000,15-19,M,287
3023055000,15-19,F,254
3023055000,20-24,M,338
3023055000,20-24,F,246
3023055000,25-29,M,583
3023055000,25-29,F,480
3023055000,30-34,M,742
3023055000,30-34,F,572
3023055000,35-39,M,607
3023055000,35-39,F,478
3023055000,40-44,M,538
3023055000,40-44,F,428
3023055000,45-49,M,521
3023055000,45-49,F,449
3023055000,50-54,M,628
3023055000,50-54,F,598
3023055000,55-59,M,794
3023055000,55-59,F,806
3023055000,60-64,M,737
3023055000,60-64,F,692
3023055000,65-69,M,649
3023055000,65-69,F,659
3023055000,70-74,M,452
3023055000,70-74,F,510
3023055000,75-79,M,276
3023055000,75-79,F,305
3023055000,80-84,M,175
3023055000,80-84,F,253
3023055000,85-89,M,77
3023055000,85-89,F,161
3023055000,90-94,M,25
3023055000,90-94,F,64
3023055000,95-99,M,1
3023055000,95-99,F,12
3023055000,100+,M,0
3023055000,100+,F,4
3023056000,0-4,M,304
3023056000,0-4,F,279
3023056000,5-9,M,385
3023056000,5-9,F,339
3023056000,10-14,M,516
3023056000,10-14,F,483
3023056000,15-19,M,398
3023056000,15-19,F,351
3023056000,20-24,M,321
3023056000,20-24,F,277
3023056000,25-29,M,437
3023056000,25-29,F,367
3023056000,30-34,M,592
3023056000,30-34,F,568
3023056000,35-39,M,620
3023056000,35-39,F,549
3023056000,40-44,M,720
3023056000,40-44,F,687
3023056000,45-49,M,751
3023056000,45-49,F,618
3023056000,50-54,M,586
3023056000,50-54,F,609
3023056000,55-59,M,663
3023056000,55-59,F,647
3023056000,60-64,M,552
3023056000,60-64,F,545
3023056000,65-69,M,523
3023056000,65-69,F,522
3023056000,70-74,M,289
3023056000,70-74,F,305
3023056000,75-79,M,155
3023056000,75-79,F,181
3023056000,80-84,M,93
3023056000,80-84,F,143
3023056000,85-89,M,50
3023056000,85-89,F,90
3023056000,90-94,M,14
3023056000,90-94,F,47
3023056000,95-99,M,3
3023056000,95-99,F,10
3023056000,100+,M,0
3023056000,100+,F,0
3023057000,0-4,M,95
3023057000,0-4,F,94
3023057000,5-9,M,116
3023057000,5-9,F,112
3023057000,10-14,M,171
3023057000,10-14,F,142
3023057000,15-19,M,229
3023057000,15-19,F,215
3023057000,20-24,M,324
3023057000,20-24,F,246
3023057000,25-29,M,566
3023057000,25-29,F,391
3023057000,30-34,M,565
3023057000,30-34,F,332
3023057000,35-39,M,408
3023057000,35-39,F,239
3023057000,40-44,M,364
3023057000,40-44,F,263
3023057000,45-49,M,395
3023057000,45-49,F,382
3023057000,50-54,M,614
3023057000,50-54,F,487
3023057000,55-59,M,715
3023057000,55-59,F,617
3023057000,60-64,M,600
3023057000,60-64,F,495
3023057000,65-69,M,514
3023057000,65-69,F,540
3023057000,70-74,M,356
3023057000,70-74,F,368
3023057000,75-79,M,233
3023057000,75-79,F,277
3023057000,80-84,M,148
3023057000,80-84,F,245
3023057000,85-89,M,75
3023057000,85-89,F,139
3023057000,90-94,M,18
3023057000,90-94,F,78
3023057000,95-99,M,5
3023057000,95-99,F,20
3023057000,100+,M,1
3023057000,100+,F,2
3023058000,0-4,M,49
3023058000,0-4,F,45
3023058000,5-9,M,51
3023058000,5-9,F,60
3023058000,10-14,M,102
3023058000,10-14,F,89
3023058000,15-19,M,129
3023058000,15-19,F,129
3023058000,20-24,M,120
3023058000,20-24,F,110
3023058000,25-29,M,320
3023058000,25-29,F,201
3023058000,30-34,M,285
3023058000,30-34,F,176
3023058000,35-39,M,264
3023058000,35-39,F,121
3023058000,40-44,M,241
3023058000,40-44,F,158
3023058000,45-49,M,285
3023058000,45-49,F,220
3023058000,50-54,M,294
3023058000,50-54,F,213
3023058000,55-59,M,316
3023058000,55-59,F,260
3023058000,60-64,M,251
3023058000,60-64,F,223
3023058000,65-69,M,210
3023058000,65-69,F,212
3023058000,70-74,M,121
3023058000,70-74,F,120
3023058000,75-79,M,75
3023058000,75-79,F,103
3023058000,80-84,M,41
3023058000,80-84,F,55
3023058000,85-89,M,20
3023058000,85-89,F,41
3023058000,90-94,M,4
3023058000,90-94,F,16
3023058000,95-99,M,1
3023058000,95-99,F,2
3023058000,100+,M,0
3023058000,100+,F,1
3023060000,0-4,M,162
3023060000,0-4,F,155
3023060000,5-9,M,132
3023060000,5-9,F,154
3023060000,10-14,M,195
3023060000,10-14,F,187
3023060000,15-19,M,225
3023060000,15-19,F,217
3023060000,20-24,M,223
3023060000,20-24,F,227
3023060000,25-29,M,351
3023060000,25-29,F,304
3023060000,30-34,M,396
3023060000,30-34,F,382
3023060000,35-39,M,346
3023060000,35-39,F,292
3023060000,40-44,M,340
3023060000,40-44,F,315
3023060000,45-49,M,368
3023060000,45-49,F,401
3023060000,50-54,M,411
3023060000,50-54,F,456
3023060000,55-59,M,563
3023060000,55-59,F,721
3023060000,60-64,M,560
3023060000,60-64,F,602
3023060000,65-69,M,546
3023060000,65-69,F,630
3023060000,70-74,M,358
3023060000,70-74,F,477
3023060000,75-79,M,208
3023060000,75-79,F,364
3023060000,80-84,M,135
3023060000,80-84,F,241
3023060000,85-89,M,62
3023060000,85-89,F,178
3023060000,90-94,M,23
3023060000,90-94,F,74
3023060000,95-99,M,2
3023060000,95-99,F,16
3023060000,100+,M,1
3023060000,100+,F,2
3023061000,0-4,M,106
3023061000,0-4,F,93
3023061000,5-9,M,157
3023061000,5-9,F,165
3023061000,10-14,M,269
3023061000,10-14,F,245
3023061000,15-19,M,319
3023061000,15-19,F,273
3023061000,20-24,M,339
3023061000,20-24,F,259
3023061000,25-29,M,443
3023061000,25-29,F,324
3023061000,30-34,M,370
3023061000,30-34,F,318
3023061000,35-39,M,308
3023061000,35-39,F,287
3023061000,40-44,M,357
3023061000,40-44,F,344
3023061000,45-49,M,384
3023061000,45-49,F,439
3023061000,50-54,M,531
3023061000,50-54,F,676
3023061000,55-59,M,751
3023061000,55-59,F,813
3023061000,60-64,M,694
3023061000,60-64,F,795
3023061000,65-69,M,791
3023061000,65-69,F,802
3023061000,70-74,M,459
3023061000,70-74,F,576
3023061000,75-79,M,290
3023061000,75-79,F,370
3023061000,80-84,M,152
3023061000,80-84,F,264
3023061000,85-89,M,76
3023061000,85-89,F,189
3023061000,90-94,M,28
3023061000,90-94,F,69
3023061000,95-99,M,4
3023061000,95-99,F,19
3023061000,100+,M,0
3023061000,100+,F,1
3111051000,0-4,M,111
3111051000,0-4,F,108
3111051000,5-9,M,113
3111051000,5-9,F,89
3111051000,10-14,M,134
3111051000,10-14,F,127
3111051000,15-19,M,170
3111051000,15-19,F,155
3111051000,20-24,M,174
3111051000,20-24,F,136
3111051000,25-29,M,312
3111051000,25-29,F,240
3111051000,30-34,M,421
3111051000,30-34,F,328
3111051000,35-39,M,357
3111051000,35-39,F,273
3111051000,40-44,M,326
3111051000,40-44,F,237
3111051000,45-49,M,355
3111051000,45-49,F,281
3111051000,50-54,M,438
3111051000,50-54,F,379
3111051000,55-59,M,493
3111051000,55-59,F,414
3111051000,60-64,M,511
3111051000,60-64,F,480
3111051000,65-69,M,544
3111051000,65-69,F,554
3111051000,70-74,M,398
3111051000,70-74,F,503
3111051000,75-79,M,283
3111051000,75-79,F,396
3111051000,80-84,M,171
3111051000,80-84,F,245
3111051000,85-89,M,74
3111051000,85-89,F,137
3111051000,90-94,M,15
3111051000,90-94,F,38
3111051000,95-99,M,1
3111051000,95-99,F,10
3111051000,100+,M,0
3111051000,100+,F,3
3111052000,0-4,M,174
3111052000,0-4,F,154
3111052000,5-9,M,212
3111052000,5-9,F,218
3111052000,10-14,M,344
3111052000,10-14,F,322
3111052000,15-19,M,331
3111052000,15-19,F,301
3111052000,20-24,M,264
3111052000,20-24,F,206
3111052000,25-29,M,497
3111052000,25-29,F,306
3111052000,30-34,M,573
3111052000,30-34,F,430
3111052000,35-39,M,494
3111052000,35-39,F,401
3111052000,40-44,M,603
3111052000,40-44,F,496
3111052000,45-49,M,664
3111052000,45-49,F,538
3111052000,50-54,M,637
3111052000,50-54,F,528
3111052000,55-59,M,696
3111052000,55-59,F,731
3111052000,60-64,M,835
3111052000,60-64,F,729
3111052000,65-69,M,698
3111052000,65-69,F,746
3111052000,70-74,M,464
3111052000,70-74,F,519
3111052000,75-79,M,280
3111052000,75-79,F,310
3111052000,80-84,M,143
3111052000,80-84,F,166
3111052000,85-89,M,59
3111052000,85-89,F,111
3111052000,90-94,M,11
3111052000,90-94,F,34
3111052000,95-99,M,2
3111052000,95-99,F,11
3111052000,100+,M,0
3111052000,100+,F,2
3111053000,0-4,M,40
3111053000,0-4,F,41
3111053000,5-9,M,66
3111053000,5-9,F,59
3111053000,10-14,M,118
3111053000,10-14,F,109
3111053000,15-19,M,140
3111053000,15-19,F,106
3111053000,20-24,M,146
3111053000,20-24,F,143
3111053000,25-29,M,330
3111053000,25-29,F,233
3111053000,30-34,M,319
3111053000,30-34,F,218
3111053000,35-39,M,234
3111053000,35-39,F,164
3111053000,40-44,M,232
3111053000,40-44,F,193
3111053000,45-49,M,245
3111053000,45-49,F,215
3111053000,50-54,M,317
3111053000,50-54,F,305
3111053000,55-59,M,392
3111053000,55-59,F,415
3111053000,60-64,M,380
3111053000,60-64,F,403
3111053000,65-69,M,401
3111053000,65-69,F,437
3111053000,70-74,M,274
3111053000,70-74,F,345
3111053000,75-79,M,191
3111053000,75-79,F,246
3111053000,80-84,M,127
3111053000,80-84,F,119
3111053000,85-89,M,53
3111053000,85-89,F,84
3111053000,90-94,M,14
3111053000,90-94,F,30
3111053000,95-99,M,2
3111053000,95-99,F,6
3111053000,100+,M,0
3111053000,100+,F,1
3111055500,0-4,M,558
3111055500,0-4,F,478
3111055500,5-9,M,598
3111055500,5-9,F,575
3111055500,10-14,M,531
3111055500,10-14,F,502
3111055500,15-19,M,444
3111055500,15-19,F,437
3111055500,20-24,M,353
3111055500,20-24,F,268
3111055500,25-29,M,496
3111055500,25-29,F,444
3111055500,30-34,M,915
3111055500,30-34,F,864
3111055500,35-39,M,1038
3111055500,35-39,F,977
3111055500,40-44,M,1015
3111055500,40-44,F,867
3111055500,45-49,M,802
3111055500,45-49,F,712
3111055500,50-54,M,699
3111055500,50-54,F,769
3111055500,55-59,M,735
3111055500,55-59,F,828
3111055500,60-64,M,696
3111055500,60-64,F,752
3111055500,65-69,M,662
3111055500,65-69,F,740
3111055500,70-74,M,439
3111055500,70-74,F,529
3111055500,75-79,M,278
3111055500,75-79,F,330
3111055500,80-84,M,162
3111055500,80-84,F,206
3111055500,85-89,M,47
3111055500,85-89,F,123
3111055500,90-94,M,13
3111055500,90-94,F,46
3111055500,95-99,M,1
3111055500,95-99,F,13
